timestamp,hostname,round_trip_ms,total_resolution_ms,result,response,errstr,transport,dns_ip,resolution_step,cache_status
2025-10-28 13:25:13,mattselznick.com,10011.255,10011.319,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:25:23,meintrendyhandy.de,10010.652,10010.677,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:25:33,metabans.com,10011.323,10011.361,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:25:43,motiie.com,10011.046,10011.082,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:25:53,mplus.hk,10010.776,10010.806,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:26:03,mpskota.com,10010.675,10010.727,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:26:13,mptrmkwart,10010.968,10011.004,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:26:23,mumphi.de,10010.131,10010.171,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:26:33,newpages2u.com,10011.163,10011.214,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:26:43,nipslab.org,10013.907,10013.937,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:26:53,nucre.com,10011.171,10011.205,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:27:03,oberoncompany.com,10008.084,10008.115,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:27:13,obtscan.com,10010.962,10010.997,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:27:23,ohdev.co.uk,10011.532,10011.559,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:27:33,ovtoc.com,10010.827,10010.859,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:27:43,panaceadream.com,10011.187,10011.218,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:27:53,phoenix-music.ru,10010.922,10010.958,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:28:03,qdushu.com,10011.066,10011.110,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:28:13,qingjiaopidaiji.com,10010.856,10010.892,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:28:23,raqualia.com,10011.085,10011.124,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:28:33,redcrosseth.org,10010.729,10010.756,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:28:43,rousing.dk,10010.613,10010.639,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:28:53,sandieskorner.com,10010.480,10010.503,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:29:03,seedy.dk,10011.125,10011.157,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:29:13,simple-health-reports.com,10011.109,10011.140,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:29:23,sinemagrafik.com,10011.254,10011.286,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:29:33,sscw.ee,10010.995,10011.042,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:29:43,stopallthathating.com,10010.626,10010.652,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:29:53,supreetsethi.net,10011.348,10011.379,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:30:03,thankfullyyours.com,10011.065,10011.112,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:30:13,thereeftank.com,10011.129,10011.189,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:30:23,thunderex.com,10005.855,10005.904,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:30:33,ticketbis.com,10010.958,10010.985,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:30:43,tomorrowsreflection.com,10010.580,10010.604,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:30:53,tonaci.com,10010.988,10011.010,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:31:03,topilehtipuu.com,10010.910,10010.942,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:31:13,tretsomshop.nl,10010.688,10010.752,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:31:23,tsksv.ru,10010.877,10010.907,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:31:33,uanet.net,10010.506,10010.538,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:31:43,udoo24.com,10011.360,10011.390,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:31:53,vaco.ru,10010.882,10010.909,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:32:03,valerievandenbroek.nl,10011.242,10011.272,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:32:13,visualtap.com,10011.116,10011.157,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:32:23,volksschule-neufahrn.de,10010.738,10010.778,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:32:33,webxtrap.com,10007.292,10007.324,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:32:43,womenology.com,10013.387,10013.418,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:32:53,wpad,10007.892,10007.928,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:33:03,xqgcab.com,10010.747,10010.786,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:33:13,youngsnetwork.it,10010.925,10010.957,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:33:23,zamlelova.ru,10010.970,10011.022,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:33:33,zilch.org,10010.721,10010.768,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
